sym,tf,group,cond,h,win,n,mean_pips,t
AUDUSD,60min,hour,h05,4,is,475,-1.1875789473684433,-1.3068714253567566
AUDUSD,60min,hour,h05,4,oos,413,0.22687651331718836,0.37076450598154337
AUDUSD,60min,hour,h06,4,is,475,-1.0275789473684307,-1.1757577588405121
AUDUSD,60min,hour,h06,4,oos,413,0.6667070217917723,1.0179177151539747
AUDUSD,60min,hour,h07,4,is,475,-1.4383157894736618,-1.665674976715201
AUDUSD,60min,hour,h07,4,oos,413,-0.9703389830509059,-1.432442229631086
AUDUSD,60min,hour,h08,4,is,475,-1.8683157894736926,-2.4236521746921946
AUDUSD,60min,hour,h08,4,oos,413,-0.5899515738498647,-0.9856762542232418
AUDUSD,60min,hour,h09,4,is,475,-1.3068421052631554,-1.4848118444138765
AUDUSD,60min,hour,h09,4,oos,413,-0.21585956416464624,-0.31328087489943135
AUDUSD,60min,hour,h10,4,is,475,-0.43178947368420184,-0.39246678173716365
AUDUSD,60min,hour,h10,4,oos,413,-0.7587167070217891,-0.9340263564808131
AUDUSD,60min,hour,h11,4,is,475,-0.14284210526314933,-0.11344207746389785
AUDUSD,60min,hour,h11,4,oos,413,-0.38583535108956235,-0.4618632562128515
AUDUSD,60min,hour,h12,4,is,475,0.7535789473684215,0.5680194211992876
AUDUSD,60min,hour,h12,4,oos,413,-0.5145278450362818,-0.5494529636555837
AUDUSD,60min,hour,h13,4,is,475,0.1882105263157647,0.14592718837213137
AUDUSD,60min,hour,h13,4,oos,413,-1.0496368038740627,-1.064713856184929
AUDUSD,60min,hour,h14,4,is,475,-0.2858947368421295,-0.28729651772978776
AUDUSD,60min,hour,h14,4,oos,413,0.3975786924939276,0.4585469078432191
AUDUSD,60min,hour,h15,4,is,475,0.6196842105263087,0.6732260857877612
AUDUSD,60min,hour,h15,4,oos,413,0.5490314769976243,0.6957408051674369
AUDUSD,60min,hour,h16,4,is,475,0.8766315789473709,1.0551339343742108
AUDUSD,60min,hour,h16,4,oos,413,0.7693704600483992,1.154739605213301
AUDUSD,60min,hour,h17,4,is,475,1.3011578947368745,1.7308804442800236
AUDUSD,60min,hour,h17,4,oos,413,0.9479418886198255,1.4977320383857473
AUDUSD,60min,hour,h18,4,is,475,0.7545263157895015,1.0712099297061721
AUDUSD,60min,hour,h18,4,oos,413,0.5254237288135876,0.9730763477993487
AUDUSD,60min,hour,h19,4,is,475,0.36673684210525825,0.6797423688870798
AUDUSD,60min,hour,h19,4,oos,413,0.4835351089588254,1.0886935481035593
AUDUSD,60min,hour,h20,4,is,475,0.08768421052631294,0.19149285834624946
AUDUSD,60min,hour,h20,4,oos,413,0.8232445520580555,2.1118194314901046
AUDUSD,60min,hour,h21,4,is,475,-0.9882105263157865,-0.777530254958843
AUDUSD,60min,hour,h21,4,oos,412,-0.4103155339805434,-0.4614674655711521
AUDUSD,60min,hour,h22,4,is,475,-0.2187368421052728,-0.16529939847430433
AUDUSD,60min,hour,h22,4,oos,412,-1.0259708737864517,-1.1270930476190113
AUDUSD,60min,hour,h23,4,is,475,0.2447368421052914,0.17942698903174167
AUDUSD,60min,hour,h23,4,oos,412,-0.45655339805830614,-0.47592501040837515
AUDUSD,60min,dow,dow0,4,is,1887,-0.054901960784322114,-0.12645204616324282
AUDUSD,60min,dow,dow0,4,oos,1737,0.02584916522740745,0.0675972540401903
AUDUSD,60min,dow,dow1,4,is,1976,-0.6795293522267221,-1.377581970970359
AUDUSD,60min,dow,dow1,4,oos,1643,-0.5261412051126022,-1.3088303369697498
AUDUSD,60min,dow,dow2,4,is,1862,1.2138829215896925,2.2470917557287855
AUDUSD,60min,dow,dow2,4,oos,1622,0.455764488286064,1.060875471146114
AUDUSD,60min,dow,dow3,4,is,1929,-0.11511145671332719,-0.17746413991067408
AUDUSD,60min,dow,dow3,4,oos,1642,-0.3210109622411702,-0.8402801804067656
AUDUSD,60min,dow,dow4,4,is,1932,-0.9637939958592066,-1.8899010633982516
AUDUSD,60min,dow,dow4,4,oos,1715,-0.7634402332361353,-1.9550613441319769
AUDUSD,60min,vol,vol_low,4,is,3672,0.021282679738567317,0.06648016284927746
AUDUSD,60min,vol,vol_low,4,oos,3359,-0.12092884787139356,-0.5773849282892735
AUDUSD,60min,vol,vol_mid,4,is,3633,-0.22273603082851848,-0.5958030776998591
AUDUSD,60min,vol,vol_mid,4,oos,3313,-0.22063084817385556,-0.8425355810403998
AUDUSD,60min,vol,vol_high,4,is,3735,-0.35603748326640156,-0.9579342468591415
AUDUSD,60min,vol,vol_high,4,oos,3363,0.018406184953908503,0.060247419847301066
AUDUSD,60min,z50,z<-2,4,is,828,-2.228381642512082,-3.188996553098759
AUDUSD,60min,z50,z<-2,4,oos,773,-0.7077619663648114,-1.1105978933771996
AUDUSD,60min,z50,z-2..-1,4,is,2144,1.3038479477611897,2.8610358966865848
AUDUSD,60min,z50,z-2..-1,4,oos,1867,0.07718264595608651,0.22645422688942135
AUDUSD,60min,z50,z-1..1,4,is,5338,0.13916260771824937,0.43765586400669737
AUDUSD,60min,z50,z-1..1,4,oos,4817,0.2928897654141589,1.4705194289649142
AUDUSD,60min,z50,z1..2,4,is,2310,-0.8077056277056238,-1.9541803749685245
AUDUSD,60min,z50,z1..2,4,oos,1863,-0.5769726247987165,-1.5159139551326621
AUDUSD,60min,z50,z>2,4,is,870,-1.5117816091954126,-2.3967839337607786
AUDUSD,60min,z50,z>2,4,oos,714,-1.3453781512605167,-2.0109621426605138
AUDUSD,60min,mom4,mom4-,4,is,4914,-0.3673280423280424,-1.1196896581374973
AUDUSD,60min,mom4,mom4-,4,oos,4227,0.21546013721315427,0.8586984688522535
AUDUSD,60min,mom4,mom4+,4,is,4953,0.1307288512012916,0.3942818291888858
AUDUSD,60min,mom4,mom4+,4,oos,4375,-0.5239999999999956,-2.160843801687469
AUDUSD,60min,mom24,mom24-,4,is,5657,0.2911879087855745,0.9660105729363614
AUDUSD,60min,mom24,mom24-,4,oos,4998,-0.1488095238095288,-0.7203674183294544
AUDUSD,60min,mom24,mom24+,4,is,5746,-0.5858162199791147,-2.1561138545223058
AUDUSD,60min,mom24,mom24+,4,oos,4932,-0.12952149229520785,-0.5805093473688039
AUDUSD,60min,hour,h00,8,is,614,-0.8102605863192086,-0.60539871537628
AUDUSD,60min,hour,h00,8,oos,539,-1.038126159554712,-1.1013179334005327
AUDUSD,60min,hour,h01,8,is,475,0.34715789473683056,0.2705739048053003
AUDUSD,60min,hour,h01,8,oos,413,0.19733656174331435,0.2172172699908946
AUDUSD,60min,hour,h02,8,is,475,-0.6890526315789666,-0.5878180034117109
AUDUSD,60min,hour,h02,8,oos,413,-0.10278450363193563,-0.11773486051088576
AUDUSD,60min,hour,h03,8,is,475,-1.9116842105263185,-1.6089335408793342
AUDUSD,60min,hour,h03,8,oos,413,-0.6656174334140518,-0.7619255451409774
AUDUSD,60min,hour,h04,8,is,475,-2.0927368421052646,-1.7051648006762696
AUDUSD,60min,hour,h04,8,oos,413,-0.7078692493947031,-0.8180409228933412
AUDUSD,60min,hour,h05,8,is,475,-2.494421052631599,-2.001097627527399
AUDUSD,60min,hour,h05,8,oos,413,0.011016949152541712,0.011765661270747445
AUDUSD,60min,hour,h06,8,is,475,-1.459368421052632,-1.0097572628681633
AUDUSD,60min,hour,h06,8,oos,413,-0.09200968523001705,-0.0821648283881636
AUDUSD,60min,hour,h07,8,is,475,-1.5811578947368115,-1.0338497756689988
AUDUSD,60min,hour,h07,8,oos,413,-1.3561743341404682,-1.205927007387472
AUDUSD,60min,hour,h08,8,is,475,-1.1147368421052712,-0.7361228025310097
AUDUSD,60min,hour,h08,8,oos,413,-1.1044794188861464,-0.986257416826392
AUDUSD,60min,hour,h09,8,is,475,-1.11863157894739,-0.7326593491382308
AUDUSD,60min,hour,h09,8,oos,413,-1.265496368038709,-1.1120733888903769
AUDUSD,60min,hour,h10,8,is,475,-0.717684210526331,-0.47923458712466044
AUDUSD,60min,hour,h10,8,oos,413,-0.3611380145278615,-0.30667963376048807
AUDUSD,60min,hour,h11,8,is,475,0.4768421052631588,0.31158417938409066
AUDUSD,60min,hour,h11,8,oos,413,0.16319612590806204,0.13810550529031246
AUDUSD,60min,hour,h12,8,is,475,1.6302105263157924,1.0378676061778696
AUDUSD,60min,hour,h12,8,oos,413,0.2548426150121175,0.21811325819743563
AUDUSD,60min,hour,h13,8,is,475,1.48936842105264,0.9848800520407943
AUDUSD,60min,hour,h13,8,oos,413,-0.10169491525423716,-0.08918107748569085
AUDUSD,60min,hour,h14,8,is,475,0.4686315789473717,0.39021730811974376
AUDUSD,60min,hour,h14,8,oos,413,0.9230024213075151,0.9048694524661882
AUDUSD,60min,hour,h15,8,is,475,0.9864210526315672,0.9255590325508678
AUDUSD,60min,hour,h15,8,oos,413,1.03256658595645,1.1104134369574639
AUDUSD,60min,hour,h16,8,is,475,0.9643157894736841,0.9939362606893627
AUDUSD,60min,hour,h16,8,oos,413,1.5926150121064548,2.0211561772337285
AUDUSD,60min,hour,h17,8,is,475,0.31294736842108817,0.2066819789236495
AUDUSD,60min,hour,h17,8,oos,412,0.526699029126223,0.46130985884382936
AUDUSD,60min,hour,h18,8,is,475,0.5357894736842281,0.35293161878341306
AUDUSD,60min,hour,h18,8,oos,412,-0.49927184466021,-0.4918497507225636
AUDUSD,60min,hour,h19,8,is,475,0.6114736842105494,0.41229536683150625
AUDUSD,60min,hour,h19,8,oos,412,0.02499999999993463,0.02440721678708792
AUDUSD,60min,hour,h20,8,is,475,-0.19568421052631219,-0.13254332901030624
AUDUSD,60min,hour,h20,8,oos,412,-0.2373786407766722,-0.2197664714906945
AUDUSD,60min,hour,h21,8,is,475,0.019894736842113736,0.012953920034232836
AUDUSD,60min,hour,h21,8,oos,412,-0.421116504854371,-0.39754826283103406
AUDUSD,60min,hour,h22,8,is,475,0.2711578947368371,0.1727099825025445
AUDUSD,60min,hour,h22,8,oos,412,-1.2112864077670082,-1.1256940876304462
AUDUSD,60min,hour,h23,8,is,475,0.043052631578925325,0.027328400476719163
AUDUSD,60min,hour,h23,8,oos,412,-0.4803398058252501,-0.4278920967475732
AUDUSD,60min,dow,dow0,8,is,1887,-0.38982511923688656,-0.6097424498125631
AUDUSD,60min,dow,dow0,8,oos,1737,-0.25852043753597187,-0.4963306506094633
AUDUSD,60min,dow,dow1,8,is,1976,-0.940030364372471,-1.379536616091479
AUDUSD,60min,dow,dow1,8,oos,1643,-0.9517954960438315,-1.721018282264277
AUDUSD,60min,dow,dow2,8,is,1862,2.663936627282501,3.427415206729536
AUDUSD,60min,dow,dow2,8,oos,1622,1.1276510480887716,1.8096164600254196
AUDUSD,60min,dow,dow3,8,is,1929,-0.48753240020737176,-0.5202073756032838
AUDUSD,60min,dow,dow3,8,oos,1642,-1.1965895249695435,-2.243357381158644
AUDUSD,60min,dow,dow4,8,is,1932,-2.2707298136645835,-3.358686038828051
AUDUSD,60min,dow,dow4,8,oos,1715,-1.07355685131193,-1.9457648177443985
AUDUSD,60min,vol,vol_low,8,is,3672,0.25434368191722406,0.5939914477252042
AUDUSD,60min,vol,vol_low,8,oos,3355,-0.2547839046199728,-0.8490838116567601
AUDUSD,60min,vol,vol_mid,8,is,3633,-1.0245389485273955,-1.818232901812506
AUDUSD,60min,vol,vol_mid,8,oos,3313,-0.855010564443099,-2.294119318576059
AUDUSD,60min,vol,vol_high,8,is,3735,-0.3517135207496694,-0.6700377222029132
AUDUSD,60min,vol,vol_high,8,oos,3363,0.45423728813559155,1.0831183536070548
AUDUSD,60min,z50,z<-2,8,is,828,-3.1745772946860042,-3.0411948472012513
AUDUSD,60min,z50,z<-2,8,oos,773,-0.7333764553687023,-0.8194620935967057
AUDUSD,60min,z50,z-2..-1,8,is,2144,2.214225746268644,3.4897575752220993
AUDUSD,60min,z50,z-2..-1,8,oos,1867,-0.23050348152114003,-0.4986210395419123
AUDUSD,60min,z50,z-1..1,8,is,5338,0.4864649681528751,1.0745769063499362
AUDUSD,60min,z50,z-1..1,8,oos,4813,0.4605028049033777,1.5772755947484802
AUDUSD,60min,z50,z1..2,8,is,2310,-1.797857142857139,-3.018758649044474
AUDUSD,60min,z50,z1..2,8,oos,1863,-1.1224369296832972,-2.1973674382384694
AUDUSD,60min,z50,z>2,8,is,870,-4.0352298850574915,-4.567237944842917
AUDUSD,60min,z50,z>2,8,oos,714,-1.7342436974789912,-1.9117424213122973
AUDUSD,60min,mom4,mom4-,8,is,4914,-0.3217541717541681,-0.6957397797187108
AUDUSD,60min,mom4,mom4-,8,oos,4227,-0.02008516678493724,-0.057741867568842545
AUDUSD,60min,mom4,mom4+,8,is,4953,-0.2575408843125408,-0.5488004975778911
AUDUSD,60min,mom4,mom4+,8,oos,4375,-0.7069028571428634,-2.0776042573372475
AUDUSD,60min,mom24,mom24-,8,is,5657,0.9824023333922564,2.2546817884648753
AUDUSD,60min,mom24,mom24-,8,oos,4995,-0.12967967967969124,-0.44037803573223877
AUDUSD,60min,mom24,mom24+,8,is,5746,-1.5318830490776152,-4.02889819042942
AUDUSD,60min,mom24,mom24+,8,oos,4932,-0.3371654501216406,-1.0912739097410924
AUDUSD,60min,hour,h00,24,is,614,-0.7538273615635234,-0.3895475842759903
AUDUSD,60min,hour,h00,24,oos,539,-0.22903525046382478,-0.13976997517820403
AUDUSD,60min,hour,h01,24,is,475,-0.4585263157894715,-0.19049264704622762
AUDUSD,60min,hour,h01,24,oos,412,-0.5440533980582382,-0.2797424313635167
AUDUSD,60min,hour,h02,24,is,475,-0.8709473684210691,-0.36321835021251725
AUDUSD,60min,hour,h02,24,oos,412,-0.9643203883495212,-0.5261373749836306
AUDUSD,60min,hour,h03,24,is,475,-0.8233684210526101,-0.3448115944130003
AUDUSD,60min,hour,h03,24,oos,412,-0.47864077669903055,-0.2646159313625626
AUDUSD,60min,hour,h04,24,is,475,-0.6582105263157839,-0.27103860227468585
AUDUSD,60min,hour,h04,24,oos,412,-0.6915048543689243,-0.3744712803323083
AUDUSD,60min,hour,h05,24,is,475,-0.9851578947368451,-0.4055561482938672
AUDUSD,60min,hour,h05,24,oos,412,-0.5252427184466044,-0.2927955819987737
AUDUSD,60min,hour,h06,24,is,475,-0.7195789473684228,-0.2948774463288134
AUDUSD,60min,hour,h06,24,oos,412,-0.3782766990291279,-0.21093475501899459
AUDUSD,60min,hour,h07,24,is,475,-0.5516842105263189,-0.2289381326153535
AUDUSD,60min,hour,h07,24,oos,412,-0.8078883495145687,-0.45569728718005326
AUDUSD,60min,hour,h08,24,is,475,-1.0643157894736752,-0.4355085975964713
AUDUSD,60min,hour,h08,24,oos,412,-0.4953883495145669,-0.28687209164842287
AUDUSD,60min,hour,h09,24,is,475,-0.5904210526315706,-0.2361891122791175
AUDUSD,60min,hour,h09,24,oos,412,-0.7690533980582536,-0.436510959131966
AUDUSD,60min,hour,h10,24,is,475,-0.6528421052631814,-0.26697063940343874
AUDUSD,60min,hour,h10,24,oos,412,-0.756067961165038,-0.42144817520889866
AUDUSD,60min,hour,h11,24,is,475,-0.637578947368395,-0.2581287534300253
AUDUSD,60min,hour,h11,24,oos,412,-0.39878640776697216,-0.2205408267855686
AUDUSD,60min,hour,h12,24,is,475,-0.7413684210526471,-0.2971997490830142
AUDUSD,60min,hour,h12,24,oos,412,-0.5907766990291674,-0.3325421454317974
AUDUSD,60min,hour,h13,24,is,475,-0.6169473684210391,-0.25054341532840446
AUDUSD,60min,hour,h13,24,oos,412,-0.8023058252427061,-0.4459991583451338
AUDUSD,60min,hour,h14,24,is,475,-0.8900000000000062,-0.36406193213024135
AUDUSD,60min,hour,h14,24,oos,412,-0.6456310679611482,-0.36726840025773877
AUDUSD,60min,hour,h15,24,is,475,-0.6018947368421145,-0.2517360796681228
AUDUSD,60min,hour,h15,24,oos,412,-0.4043689320388459,-0.224645088522865
AUDUSD,60min,hour,h16,24,is,475,-1.0956842105263112,-0.4575442222727765
AUDUSD,60min,hour,h16,24,oos,412,-0.775364077669927,-0.4241123539125179
AUDUSD,60min,hour,h17,24,is,475,-0.7463157894736792,-0.3154774608812033
AUDUSD,60min,hour,h17,24,oos,412,-0.4268203883495054,-0.23425515395793756
AUDUSD,60min,hour,h18,24,is,475,-1.082210526315778,-0.44999025092622974
AUDUSD,60min,hour,h18,24,oos,412,-1.1604368932038651,-0.6459319387531095
AUDUSD,60min,hour,h19,24,is,475,-0.8757894736842189,-0.3764762015624691
AUDUSD,60min,hour,h19,24,oos,412,-0.7031553398058292,-0.3805353031441572
AUDUSD,60min,hour,h20,24,is,475,-1.0207368421052583,-0.439104571698824
AUDUSD,60min,hour,h20,24,oos,412,-0.8650485436893229,-0.4606316819676435
AUDUSD,60min,hour,h21,24,is,475,-0.9324210526315914,-0.3981380089515112
AUDUSD,60min,hour,h21,24,oos,412,-0.6841019417475519,-0.37175017600974986
AUDUSD,60min,hour,h22,24,is,475,-0.3931578947368446,-0.16627449862342797
AUDUSD,60min,hour,h22,24,oos,412,-0.9820388349514625,-0.532487586586101
AUDUSD,60min,hour,h23,24,is,475,-1.0391578947368314,-0.44651149302103277
AUDUSD,60min,hour,h23,24,oos,412,-0.6214805825242824,-0.33347623016038214
AUDUSD,60min,dow,dow0,24,is,1887,-4.086036036036018,-3.488016449997211
AUDUSD,60min,dow,dow0,24,oos,1737,-1.5239205526770272,-1.6411056037628506
AUDUSD,60min,dow,dow1,24,is,1976,2.213410931174083,2.0063497504873036
AUDUSD,60min,dow,dow1,24,oos,1643,-3.5441570298234897,-3.346084495570115
AUDUSD,60min,dow,dow2,24,is,1862,4.65614930182599,3.4533644243490587
AUDUSD,60min,dow,dow2,24,oos,1622,1.6943896424167595,1.5531471859576815
AUDUSD,60min,dow,dow3,24,is,1929,-4.159253499222406,-2.6259871174480427
AUDUSD,60min,dow,dow3,24,oos,1642,-2.226157125456732,-2.7240979065040034
AUDUSD,60min,dow,dow4,24,is,1932,-3.867650103519621,-4.263056224295286
AUDUSD,60min,dow,dow4,24,oos,1715,-2.4322740524781037,-3.0312550886549694
AUDUSD,60min,vol,vol_low,24,is,3672,0.3211056644880153,0.4251943638358398
AUDUSD,60min,vol,vol_low,24,oos,3339,0.21431566337224894,0.3846663565016163
AUDUSD,60min,vol,vol_mid,24,is,3633,-1.9184282961739574,-2.1093811652348093
AUDUSD,60min,vol,vol_mid,24,oos,3313,-3.0561726531844102,-4.830656877011817
AUDUSD,60min,vol,vol_high,24,is,3735,-1.7885676037483265,-1.971126277917334
AUDUSD,60min,vol,vol_high,24,oos,3363,0.8659232827832334,1.2162011402484558
AUDUSD,60min,z50,z<-2,24,is,828,-4.170108695652116,-2.055113807879832
AUDUSD,60min,z50,z<-2,24,oos,773,2.0826002587321772,1.4649120675991913
AUDUSD,60min,z50,z-2..-1,24,is,2144,3.4960587686566873,2.854158605265878
AUDUSD,60min,z50,z-2..-1,24,oos,1867,-0.9581681842527799,-1.125838830187783
AUDUSD,60min,z50,z-1..1,24,is,5338,1.0933589359310567,1.5419451133629882
AUDUSD,60min,z50,z-1..1,24,oos,4797,0.8314988534500514,1.6050625058068204
AUDUSD,60min,z50,z1..2,24,is,2310,-4.454372294372268,-4.59383216657716
AUDUSD,60min,z50,z1..2,24,oos,1863,-3.0966988727857974,-3.675418366262151
AUDUSD,60min,z50,z>2,24,is,870,-8.784137931034511,-5.158666663946194
AUDUSD,60min,z50,z>2,24,oos,714,-6.233613445378135,-4.079017928451434
AUDUSD,60min,mom4,mom4-,24,is,4914,-1.06324786324785,-1.3389960927469866
AUDUSD,60min,mom4,mom4-,24,oos,4227,-0.294511473858528,-0.5179850136739778
AUDUSD,60min,mom4,mom4+,24,is,4953,-1.172551988693717,-1.5707997647032836
AUDUSD,60min,mom4,mom4+,24,oos,4375,-2.1958971428571212,-3.6958607600376343
AUDUSD,60min,mom24,mom24-,24,is,5657,1.7026692593247135,2.2791879174205723
AUDUSD,60min,mom24,mom24-,24,oos,4991,-0.4991484672410436,-0.9746131559907816
AUDUSD,60min,mom24,mom24+,24,is,5746,-3.306108597285046,-5.2092474560034265
AUDUSD,60min,mom24,mom24+,24,oos,4920,-0.5932012195121821,-1.112831079168364
USDJPY,60min,hour,h00,1,is,725,0.5444137931034722,0.7813987996052503
USDJPY,60min,hour,h00,1,oos,606,-0.1905940594058423,-0.21459336083484135
USDJPY,60min,hour,h01,1,is,617,-0.2488654781199235,-0.3879320811098212
USDJPY,60min,hour,h01,1,oos,515,-0.5499029126213746,-0.6270084038534447
USDJPY,60min,hour,h02,1,is,617,0.8179092382495871,1.2682492359243387
USDJPY,60min,hour,h02,1,oos,515,1.6877669902912305,2.6272560342505193
USDJPY,60min,hour,h03,1,is,617,-0.539303079416564,-0.6473117203374363
USDJPY,60min,hour,h03,1,oos,515,-0.5084466019418216,-0.7936160641458542
USDJPY,60min,hour,h04,1,is,617,0.9529173419773246,2.0427918250802493
USDJPY,60min,hour,h04,1,oos,515,-0.8788349514562795,-1.0181603264136347
USDJPY,60min,hour,h05,1,is,617,0.016369529983744028,0.03392178767786409
USDJPY,60min,hour,h05,1,oos,515,-0.1359223300970631,-0.20454827559403346
USDJPY,60min,hour,h06,1,is,617,1.233306320907679,2.102910966437185
USDJPY,60min,hour,h06,1,oos,515,-0.3230097087378087,-0.3201854316281112
USDJPY,60min,hour,h07,1,is,617,-0.4387358184765373,-0.5812950830443528
USDJPY,60min,hour,h07,1,oos,515,1.449708737863958,1.5381422862232712
USDJPY,60min,hour,h08,1,is,617,-0.271961102106925,-0.28996638841478956
USDJPY,60min,hour,h08,1,oos,515,-0.18475728155326754,-0.2391984543714356
USDJPY,60min,hour,h09,1,is,617,0.06604538087518859,0.10694181677701961
USDJPY,60min,hour,h09,1,oos,515,0.7396116504853701,1.144527772101263
USDJPY,60min,hour,h10,1,is,617,0.8975688816855403,1.8631978835211571
USDJPY,60min,hour,h10,1,oos,515,-0.49058252427182786,-0.8214434378740404
USDJPY,60min,hour,h11,1,is,617,0.3520259319287305,0.5955491711938445
USDJPY,60min,hour,h11,1,oos,515,0.16922330097076294,0.2681687828663672
USDJPY,60min,hour,h12,1,is,617,0.595299837925446,0.5865573574218562
USDJPY,60min,hour,h12,1,oos,515,0.6297087378642091,0.4627027192428122
USDJPY,60min,hour,h13,1,is,617,-0.478525121555925,-0.39178243628232634
USDJPY,60min,hour,h13,1,oos,515,-1.161941747572889,-1.02188100685434
USDJPY,60min,hour,h14,1,is,617,0.03160453808754228,0.0333209670170749
USDJPY,60min,hour,h14,1,oos,515,-0.03417475728151238,-0.03280368084916676
USDJPY,60min,hour,h15,1,is,617,-0.21401944894651698,-0.227534174079246
USDJPY,60min,hour,h15,1,oos,515,1.9360194174758085,2.2324163462738924
USDJPY,60min,hour,h16,1,is,617,1.1048622366288527,2.231357802493606
USDJPY,60min,hour,h16,1,oos,515,-0.0019417475729241436,-0.002989433083540596
USDJPY,60min,hour,h17,1,is,617,0.2141815235007897,0.3477320995367815
USDJPY,60min,hour,h17,1,oos,515,0.15776699029124558,0.22003351650129083
USDJPY,60min,hour,h18,1,is,617,-0.1421393841166607,-0.2330446938858748
USDJPY,60min,hour,h18,1,oos,515,0.0673786407767117,0.10748725080761404
USDJPY,60min,hour,h19,1,is,617,0.2894651539707393,0.6183974352363157
USDJPY,60min,hour,h19,1,oos,515,1.0992233009708907,2.133270711591938
USDJPY,60min,hour,h20,1,is,617,0.920907617504112,2.4340818773039192
USDJPY,60min,hour,h20,1,oos,515,-0.9733980582523951,-1.181937303612
USDJPY,60min,hour,h21,1,is,617,0.18192868719614513,0.4766370941889476
USDJPY,60min,hour,h21,1,oos,515,-1.5095145631068074,-2.6064579876686604
USDJPY,60min,hour,h22,1,is,617,-0.21920583468398788,-0.517118303338857
USDJPY,60min,hour,h22,1,oos,515,-0.4658252427183198,-0.913335422787229
USDJPY,60min,hour,h23,1,is,617,-1.5600486223663164,-2.9851698241938935
USDJPY,60min,hour,h23,1,oos,515,0.6889320388347642,0.9794322589572152
USDJPY,60min,dow,dow0,1,is,2449,0.6873826051449514,2.2958585370783022
USDJPY,60min,dow,dow0,1,oos,2064,0.15201065891473226,0.3575283128442218
USDJPY,60min,dow,dow1,1,is,2496,0.29310897435897904,0.7754004032266731
USDJPY,60min,dow,dow1,1,oos,2065,0.18411622276028744,0.4883645186561445
USDJPY,60min,dow,dow2,1,is,2450,-0.22987755102041357,-0.6312719322928524
USDJPY,60min,dow,dow2,1,oos,2065,0.05414043583535497,0.11250351669423593
USDJPY,60min,dow,dow3,1,is,2472,-0.4236043689320357,-1.0287656935898446
USDJPY,60min,dow,dow3,1,oos,2042,-0.07431439764936955,-0.16852649786246968
USDJPY,60min,dow,dow4,1,is,2473,0.4162959967650656,1.0028031729856817
USDJPY,60min,dow,dow4,1,oos,2088,-0.05191570881225116,-0.11310966934608954
USDJPY,60min,vol,vol_low,1,is,4767,0.06771554436752752,0.5832037214631242
USDJPY,60min,vol,vol_low,1,oos,4191,0.1474946313529194,0.8661961797206771
USDJPY,60min,vol,vol_mid,1,is,4659,0.4364133934320684,1.8753711537237037
USDJPY,60min,vol,vol_mid,1,oos,4085,-0.25282741738070275,-0.9391807128543301
USDJPY,60min,vol,vol_high,1,is,4991,0.045071128030453,0.1314745799517116
USDJPY,60min,vol,vol_high,1,oos,4175,0.24522155688624794,0.6477833011584763
USDJPY,60min,z50,z<-2,1,is,916,0.9993995633187477,1.2046573418367323
USDJPY,60min,z50,z<-2,1,oos,810,1.1846913580246847,1.395260773627282
USDJPY,60min,z50,z-2..-1,1,is,2293,-0.5540994330571182,-1.4741901027904651
USDJPY,60min,z50,z-2..-1,1,oos,1965,-0.5968702290076507,-1.2731304323224486
USDJPY,60min,z50,z-1..1,1,is,6849,0.18182946415534768,0.9443413831546897
USDJPY,60min,z50,z-1..1,1,oos,6060,-0.11160891089108947,-0.5063021559210203
USDJPY,60min,z50,z1..2,1,is,3367,-0.0670923670923654,-0.24526150873271546
USDJPY,60min,z50,z1..2,1,oos,2499,-0.03327330932370924,-0.10350468475529452
USDJPY,60min,z50,z>2,1,is,1442,1.3193828016643674,2.6192154292535506
USDJPY,60min,z50,z>2,1,oos,1117,1.4162041181736709,2.326583724605194
USDJPY,60min,mom4,mom4-,1,is,5974,-0.12689989956479197,-0.5076907696272985
USDJPY,60min,mom4,mom4-,1,oos,5058,-0.022568208778183482,-0.07837018655755444
USDJPY,60min,mom4,mom4+,1,is,6727,0.4872825925375448,2.232189677290877
USDJPY,60min,mom4,mom4+,1,oos,5506,0.1924718488921264,0.745710586591127
USDJPY,60min,mom24,mom24-,1,is,6401,0.04261834088424186,0.18858790343873316
USDJPY,60min,mom24,mom24-,1,oos,5587,0.05716842670484474,0.21442269270711556
USDJPY,60min,mom24,mom24+,1,is,8359,0.26225625074769243,1.4459746942806144
USDJPY,60min,mom24,mom24+,1,oos,6710,0.10129657228018389,0.48999769205114524
USDJPY,60min,hour,h00,2,is,725,0.31717241379313604,0.360985529926225
USDJPY,60min,hour,h00,2,oos,606,-0.5376237623761361,-0.4636403352039284
USDJPY,60min,hour,h01,2,is,617,0.5690437601296635,0.6389690260988085
USDJPY,60min,hour,h01,2,oos,515,1.1378640776698559,1.0696490709250939
USDJPY,60min,hour,h02,2,is,617,0.2786061588330231,0.2533303589375482
USDJPY,60min,hour,h02,2,oos,515,1.1793203883494088,1.2994533517984408
USDJPY,60min,hour,h03,2,is,617,0.4136142625607606,0.44475516254453384
USDJPY,60min,hour,h03,2,oos,515,-1.387281553398101,-1.227775909985728
USDJPY,60min,hour,h04,2,is,617,0.9692868719610686,1.495473631428745
USDJPY,60min,hour,h04,2,oos,515,-1.0147572815533428,-0.9525735436110219
USDJPY,60min,hour,h05,2,is,617,1.2496758508914232,1.6096377193607363
