pair,dir,t_in,t_out,entry,sl,tp,exit,reason,lots,risk_pct,risk_usd,pips,pnl,spread_cost,slip_cost,commission,equity_at_entry,hold_h
USDJPY,1,2024-04-07 22:01:00+00:00,2024-04-07 22:02:00+00:00,151.70850000000002,151.66468670173714,151.7961265965258,151.66268670173713,SL,0.05,2.4844929926892183,1.4530088869496343,-4.581329826288538,-1.8599120439159764,0.46141119317624896,0.13183176947896788,0.35000000000000003,58.12035547798537,0.016666666666666666
USDCAD,1,2024-04-07 22:01:00+00:00,2024-04-08 00:00:00+00:00,1.3598350000000001,1.359380392166449,1.3607442156671024,1.3607442156671024,TP,0.04,2.3494030933049306,1.422961545392762,9.092156671022256,2.394488205119667,0.38239933521369873,0.11766133391183489,0.28,56.91846181571047,1.9833333333333334
NZDUSD,-1,2024-04-08 00:01:00+00:00,2024-04-08 00:23:00+00:00,0.600125,0.600558602541677,0.599257794916646,0.600578602541677,SL,0.03,2.2641233098131397,1.4363259494228542,-4.5360254167703395,-1.5708076250311018,0.3150000000000817,0.12,0.21,57.45303797691416,0.36666666666666664
AUDUSD,1,2024-04-08 02:01:00+00:00,2024-04-08 02:52:00+00:00,0.6576000000000001,0.6569947999325626,0.658810400134875,0.658810400134875,TP,0.02,2.165983940249382,1.3970557587970764,12.104001348749449,2.2808002697498897,0.2100000000000545,0.08000000000000002,0.14,55.88223035188306,0.85
EURUSD,-1,2024-04-08 04:30:00+00:00,2024-04-08 05:25:00+00:00,1.08315,1.0837717380047764,1.0819065239904473,1.0837917380047764,SL,0.02,2.1379147480155787,1.4540757655408236,-6.417380047762933,-1.4234760095525867,0.2,0.08000000000000002,0.14,58.16303062163295,0.9166666666666666
USDCAD,1,2024-04-08 04:11:00+00:00,2024-04-08 06:37:00+00:00,1.3604800000000001,1.3594733534051828,1.362493293189635,1.359453353405183,SL,0.01,1.272148585647601,1.4540757655408236,-10.266465948172154,-0.8246208652954952,0.08452898976829959,0.029401387745501585,0.07,58.16303062163295,2.433333333333333
GBPUSD,-1,2024-04-08 09:08:00+00:00,2024-04-08 09:30:00+00:00,1.26179,1.262836093947362,1.2596978121052762,1.2628560939473619,SL,0.01,1.870866827991281,1.3978733436696218,-10.660939473619013,-1.1360939473619014,0.1,0.04000000000000001,0.07,55.91493374678487,0.36666666666666664
EURUSD,-1,2024-04-08 09:07:00+00:00,2024-04-08 09:45:00+00:00,1.082135,1.0829487017202792,1.0805075965594417,1.0829687017202791,SL,0.01,1.4552493685571224,1.3978733436696218,-8.337017202790786,-0.9037017202790787,0.1,0.04000000000000001,0.07,55.91493374678487,0.6333333333333333
EURUSD,-1,2024-04-08 12:01:00+00:00,2024-04-08 12:37:00+00:00,1.0822150000000001,1.0831440716761858,1.080356856647629,1.0831640716761857,SL,0.01,1.7244905708099068,1.3468784519785972,-9.4907167618552,-1.01907167618552,0.1,0.04000000000000001,0.07,53.87513807914389,0.6
GBPUSD,-1,2024-04-08 12:01:00+00:00,2024-04-08 12:48:00+00:00,1.2616,1.2628686801757851,1.2590626396484301,1.262888680175785,SL,0.01,2.3548527595814117,1.3468784519785972,-12.886801757849842,-1.3586801757849842,0.1,0.04000000000000001,0.07,53.87513807914389,0.7833333333333333
AUDUSD,1,2024-04-08 06:58:00+00:00,2024-04-08 13:30:00+00:00,0.6584300000000001,0.6575333863721866,0.660223227255627,0.660223227255627,TP,0.01,1.603531592961971,1.3978733436696218,17.93227255626917,1.7232272556269168,0.10500000000002725,0.04000000000000001,0.07,55.91493374678487,6.533333333333333
USDJPY,1,2024-04-08 20:03:00+00:00,2024-04-08 21:00:00+00:00,151.85150000000002,151.7426011180554,152.06929776388924,151.7406011180554,SL,0.01,1.3474866097865146,1.3305153370700078,-11.089888194462105,-0.8003114025519737,0.47085474954143136,0.026341524449873723,0.07,53.2206134828003,0.95
GBPUSD,-1,2024-04-09 01:01:00+00:00,2024-04-09 09:13:00+00:00,1.2652450000000002,1.2665114377431468,1.262712124513707,1.2665314377431467,SL,0.01,2.415929883822228,1.3105075520062082,-12.86437743146518,-1.356437743146518,0.1,0.04000000000000001,0.07,52.42030208024833,8.2
USDJPY,1,2024-04-09 00:40:00+00:00,2024-04-09 09:27:00+00:00,151.8625,151.7598826474068,152.06773470518638,151.7578826474068,SL,0.01,1.289052904617367,1.3105075520062082,-10.461735259320903,-0.7588952347894247,0.06584904107333936,0.026339616429335744,0.07,52.42030208024833,8.783333333333333
AUDUSD,1,2024-04-09 09:13:00+00:00,2024-04-09 12:48:00+00:00,0.66127,0.6601913870289206,0.663427225942159,0.663427225942159,TP,0.01,2.112282305857106,1.2765966084275453,21.572259421589468,2.087225942158947,0.10499999999997174,0.04000000000000001,0.07,51.06386433710181,3.5833333333333335
USDCAD,1,2024-04-10 04:01:00+00:00,2024-04-10 10:59:00+00:00,1.3571150000000003,1.3555685965940796,1.3602078068118417,1.3555485965940797,SL,0.01,2.174901298816872,1.309804876111783,-15.664034059206244,-1.22421567510537,0.07737000917389258,0.02947428920909429,0.07,52.39219504447133,6.966666666666667
USDJPY,1,2024-04-09 19:02:00+00:00,2024-04-10 12:30:00+00:00,151.75150000000002,151.63383388128003,151.98683223743998,151.98683223743998,TP,0.01,1.4799663517334365,1.309804876111783,23.533223743996246,1.480773715185434,0.06589720694688354,0.02635888277875342,0.07,52.39219504447133,17.466666666666665
USDJPY,1,2024-04-10 13:38:00+00:00,2024-04-10 15:10:00+00:00,152.5285,152.36549379612248,152.85451240775504,152.85451240775504,TP,0.01,2.029855133381982,1.3162188271137847,32.601240775503015,2.0673868342967388,0.06556151801138803,0.026224607204555214,0.07,52.648753084551394,1.5333333333333334
USDCAD,1,2024-04-12 03:04:00+00:00,2024-04-12 08:36:00+00:00,1.3691600000000002,1.3673108550214224,1.3728582899571555,1.3728582899571555,TP,0.01,2.4683191254866834,1.3679034979712035,36.98289957155376,2.631137892689953,0.08764497940335532,0.029214993134476615,0.07,54.716139918848135,5.533333333333333
USDJPY,1,2024-04-12 07:02:00+00:00,2024-04-12 12:16:00+00:00,153.31050000000002,153.10655446705226,153.7183910658955,153.10455446705225,SL,0.01,2.43123447737808,1.3679034979712035,-20.594553294776574,-1.4133230792918015,0.06522710447099186,0.026090841788396747,0.07,54.716139918848135,5.233333333333333
USDJPY,1,2024-04-14 23:10:00+00:00,2024-04-15 01:05:00+00:00,153.3005,153.20513012669713,153.49123974660577,153.49123974660577,TP,0.02,2.2244472088035354,1.3983488683061573,19.073974660577164,2.3484425896298005,0.15003212644450103,0.05218508745894501,0.14,55.93395473224629,1.9166666666666667
USDCAD,1,2024-04-15 01:05:00+00:00,2024-04-15 02:01:00+00:00,1.376995,1.3761194580976335,1.378746083804733,1.3760994580976336,SL,0.02,2.1819116484875574,1.4570599330469023,-8.955419023664035,-1.4407191781617268,0.1670303813738993,0.0580975239561509,0.14,58.28239732187609,0.9333333333333333
USDCHF,1,2024-04-15 00:17:00+00:00,2024-04-15 02:02:00+00:00,0.9141600000000001,0.9133319556830989,0.9158160886338025,0.9133119556830989,SL,0.01,1.6194063573267925,1.3983488683061573,-8.480443169012197,-0.9976760270644305,0.12032904524378063,0.04375601645226219,0.07,55.93395473224629,1.75
NZDUSD,-1,2024-04-15 07:01:00+00:00,2024-04-15 13:54:00+00:00,0.5940099999999999,0.5948965147097047,0.5922369705805903,0.5922369705805903,TP,0.01,1.5874841990245974,1.3961000529162482,17.730294194095997,1.7030294194095996,0.10999999999999899,0.04000000000000001,0.07,55.84400211664993,6.883333333333334
USDCAD,1,2024-04-15 15:01:00+00:00,2024-04-15 15:41:00+00:00,1.3773250000000001,1.375397419883519,1.381180160232962,1.3753774198835191,SL,0.01,2.431941260573973,1.4386757884014885,-19.47580116480996,-1.4840309051828695,0.07986495562053582,0.029041802043816817,0.07,57.547031536059535,0.6666666666666666
NZDUSD,-1,2024-04-15 14:02:00+00:00,2024-04-16 00:39:00+00:00,0.5920350000000001,0.5932689838234356,0.589567032353129,0.589567032353129,TP,0.01,2.1443049111270507,1.4386757884014885,24.67967646871072,2.3979676468710722,0.10999999999994899,0.04000000000000001,0.07,57.547031536059535,10.616666666666667
USDCHF,1,2024-04-17 06:01:00+00:00,2024-04-17 06:44:00+00:00,0.912965,0.911663912228183,0.9155671755436341,0.911643912228183,SL,0.01,2.4377348300491577,1.4615242069436933,-13.210877718170533,-1.5170300305236821,0.10953322416521992,0.04381328966608797,0.07,58.46096827774774,0.7166666666666667
USDJPY,1,2024-04-17 11:22:00+00:00,2024-04-17 16:25:00+00:00,154.6485,154.4524541869351,155.04059162612978,154.4504541869351,SL,0.01,2.226200930268703,1.4235984561806014,-19.80458130649083,-1.35061903649184,0.0646627675017863,0.025865107000714524,0.07,56.943938247224054,5.05
NZDUSD,-1,2024-04-18 00:02:00+00:00,2024-04-18 02:14:00+00:00,0.5911200000000001,0.5924527682817546,0.5884544634364909,0.5924727682817547,SL,0.01,2.397353316326729,1.3898329802683054,-13.527682817545683,-1.4227682817545684,0.10500000000002725,0.04000000000000001,0.07,55.59331921073221,2.2
NZDUSD,-1,2024-04-18 05:01:00+00:00,2024-04-18 06:40:00+00:00,0.5919300000000001,0.5932475978082747,0.5892948043834507,0.5932675978082748,SL,0.01,2.432313841522749,1.354263773224441,-13.375978082746931,-1.4075978082746932,0.1,0.04000000000000001,0.07,54.17055092897764,1.65
NZDUSD,-1,2024-04-18 10:12:00+00:00,2024-04-19 00:17:00+00:00,0.5923750000000001,0.5936761426610336,0.5897727146779329,0.5897727146779329,TP,0.01,2.466015611478425,1.3190738280175736,26.02285322067188,2.5322853220671884,0.1,0.04000000000000001,0.07,52.762953120702946,14.083333333333334
USDCAD,1,2024-04-18 23:09:00+00:00,2024-04-19 07:07:00+00:00,1.377405,1.375590905595675,1.3810331888086498,1.375570905595675,SL,0.01,2.4961411147077452,1.3190738280175736,-18.340944043249152,-1.4015578238244493,0.11979047556824736,0.029040115289257703,0.07,52.762953120702946,7.966666666666667
USDJPY,1,2024-04-21 22:01:00+00:00,2024-04-21 22:01:00+00:00,154.7035,154.64479660281094,154.8209067943781,154.64279660281093,SL,0.03,2.1122557736439744,1.3473420154736422,-6.0703397189058705,-1.3871562477072343,0.32966287123424953,0.0775677344080774,0.21,53.89368061894569,0.0
GBPUSD,-1,2024-04-21 22:01:00+00:00,2024-04-21 22:03:00+00:00,1.236845,1.23735793474499,1.23581913051002,1.2373779347449898,SL,0.02,1.9035060849404781,1.3473420154736422,-5.329347449898325,-1.2058694899796651,0.2500000000000835,0.08000000000000002,0.14,53.89368061894569,0.03333333333333333
USDCHF,1,2024-04-22 03:10:00+00:00,2024-04-22 06:32:00+00:00,0.9116350000000002,0.9109263777753328,0.9130522444493351,0.9109063777753328,SL,0.01,1.5152031670630814,1.2825163720314696,-7.286222246674079,-0.8692477522993389,0.11517767527577072,0.04387720962885365,0.07,51.300654881258794,3.3666666666666667
EURUSD,-1,2024-04-22 08:11:00+00:00,2024-04-22 08:52:00+00:00,1.0651800000000002,1.066065011131709,1.063409977736583,1.0660850111317088,SL,0.01,1.7548809007956239,1.2607851782239863,-9.050111317085996,-0.9750111317085997,0.1,0.04000000000000001,0.07,50.43140712895946,0.6833333333333333
AUDUSD,-1,2024-04-22 04:56:00+00:00,2024-04-22 12:38:00+00:00,0.6435100000000001,0.6443931158288768,0.6417437683422469,0.6444131158288768,SL,0.01,1.7214513750764053,1.2825163720314696,-9.031158288766994,-0.9731158288766995,0.10499999999997174,0.04000000000000001,0.07,51.300654881258794,7.7
USDCAD,1,2024-04-22 13:09:00+00:00,2024-04-22 14:32:00+00:00,1.37314,1.3718734286482681,1.3756731427034636,1.3718534286482682,SL,0.01,1.9024920362263404,1.212082004209354,-12.865713517318245,-1.006955701335497,0.08010836476983739,0.02913031446174462,0.07,48.48328016837416,1.3833333333333333
USDJPY,1,2024-04-22 09:20:00+00:00,2024-04-23 13:45:00+00:00,154.7415,154.6367594579062,154.95098108418762,154.6347594579062,SL,0.01,1.3686284065870506,1.2364098999312716,-10.674054209380301,-0.759799065498286,0.06462390502870917,0.025849562011483668,0.07,49.45639599725086,28.416666666666668
NZDUSD,-1,2024-04-23 04:51:00+00:00,2024-04-23 13:45:00+00:00,0.591585,0.5925659180004867,0.5896231639990266,0.5925859180004868,SL,0.01,2.06612034840172,1.1869081116759665,-10.00918000486739,-1.0709180004867391,0.1,0.04000000000000001,0.07,47.47632446703866,8.9
USDJPY,1,2024-04-23 20:01:00+00:00,2024-04-24 12:13:00+00:00,154.83350000000002,154.68301640829654,155.13446718340697,155.13446718340697,TP,0.01,2.129242992568218,1.1411401850263407,30.09671834069536,1.8738117940042278,0.06458550636651629,0.025834202546606518,0.07,45.64560740105363,16.2
USDCAD,1,2024-04-24 04:42:00+00:00,2024-04-24 12:13:00+00:00,1.3666350000000003,1.3652893850805337,1.3693262298389335,1.3693262298389335,TP,0.01,2.157094960376663,1.1411401850263407,26.91229838933218,1.8992381937629415,0.07683104852431501,0.02926897086639812,0.07,45.64560740105363,7.516666666666667
USDCAD,1,2024-04-25 11:02:00+00:00,2024-04-25 11:23:00+00:00,1.368355,1.3669439029958432,1.3711771940083137,1.3669239029958433,SL,0.01,2.0867342492242367,1.23546643472052,-14.310970041566673,-1.1158521393619838,0.08038849567542705,0.029232180245623397,0.07,49.4186573888208,0.35
NZDUSD,-1,2024-04-25 10:05:00+00:00,2024-04-25 12:30:00+00:00,0.595575,0.5967009861435832,0.5933230277128334,0.5967209861435833,SL,0.01,2.2784636472903705,1.23546643472052,-11.459861435832996,-1.2159861435832997,0.1300000000000245,0.04000000000000001,0.07,49.4186573888208,2.4166666666666665
NZDUSD,-1,2024-04-29 07:04:00+00:00,2024-04-29 07:35:00+00:00,0.595805,0.5967528850581599,0.5939092298836803,0.59677288505816,SL,0.01,2.013058168207372,1.1771704776468879,-9.67885058159923,-1.037885058159923,0.1,0.04000000000000001,0.07,47.08681910587551,0.5166666666666667
USDCAD,1,2024-04-29 13:27:00+00:00,2024-04-29 13:31:00+00:00,1.3669000000000002,1.3656837860401694,1.3693324279196621,1.3656637860401695,SL,0.01,1.932207034894869,1.1512233511928898,-12.362139598307564,-0.9743923914190915,0.08047406540343037,0.02926329651035189,0.07,46.04893404771559,0.06666666666666667
USDCAD,1,2024-04-29 14:31:00+00:00,2024-04-29 14:51:00+00:00,1.36759,1.3662560156087284,1.3702579687825434,1.3662360156087285,SL,0.01,2.164031171533625,1.1268635414074124,-13.539843912715455,-1.060051397912785,0.07312133022323943,0.029248532089295773,0.07,45.074541656296496,0.3333333333333333
USDCAD,1,2024-04-30 00:01:00+00:00,2024-04-30 06:33:00+00:00,1.366945,1.3654849759083136,1.3698650481833727,1.3698650481833727,TP,0.01,2.426684436208078,1.1003622564595927,29.200481833726588,2.0661855695530247,0.07681362454225754,0.0292623331589786,0.07,44.01449025838371,6.533333333333333
USDCAD,1,2024-05-06 00:01:00+00:00,2024-05-06 00:41:00+00:00,1.3695450000000002,1.3689520759746285,1.3707308480507436,1.3689320759746286,SL,0.02,1.8790307937689241,1.1520168956984185,-6.129240253716084,-1.0350768691377183,0.16063729194756726,0.05841356070811839,0.14,46.08067582793674,0.6666666666666666
AUDUSD,1,2024-05-06 01:01:00+00:00,2024-05-06 01:32:00+00:00,0.6619100000000001,0.6612030098902129,0.6633239802195747,0.6611830098902128,SL,0.01,1.5694987437817176,1.1261399739699756,-7.269901097872733,-0.7969901097872734,0.10000000000005001,0.04000000000000001,0.07,45.04559895879902,0.5166666666666667
USDCAD,1,2024-05-06 04:06:00+00:00,2024-05-06 06:12:00+00:00,1.368815,1.3680141191017117,1.3704167617965763,1.3679941191017118,SL,0.01,1.3222803938789158,1.1062152212252938,-8.208808982881344,-0.6697018576565383,0.09131986426202206,0.029222356563889208,0.07,44.248608849011745,2.1
AUDUSD,1,2024-05-06 07:05:00+00:00,2024-05-07 00:55:00+00:00,0.6624800000000001,0.6615775352296168,0.6642849295407666,0.6642849295407666,TP,0.01,2.0708751840937194,1.08947267478388,18.049295407664978,1.7349295407664977,0.1,0.04000000000000001,0.07,43.578906991355204,17.833333333333332
NZDUSD,1,2024-05-07 01:01:00+00:00,2024-05-07 01:22:00+00:00,0.6024400000000001,0.601499911273191,0.6043201774536181,0.601479911273191,SL,0.01,2.0746173768416374,1.1328459133030426,-9.60088726809083,-1.030088726809083,0.10499999999997174,0.04000000000000001,0.07,45.313836532121705,0.35
NZDUSD,1,2024-05-07 04:01:00+00:00,2024-05-07 04:30:00+00:00,0.60158,0.6005356651119536,0.6036686697760928,0.6005156651119535,SL,0.01,2.358280271664648,1.1070936951328156,-10.643348880464698,-1.1343348880464699,0.11499999999998174,0.04000000000000001,0.07,44.28374780531262,0.48333333333333334
USDCAD,1,2024-05-07 02:18:00+00:00,2024-05-07 15:33:00+00:00,1.36796,1.3667440802164383,1.3703918395671237,1.3703918395671237,TP,0.01,2.0071838657332868,1.1070936951328156,24.318395671236726,1.707712482180526,0.08772186321238121,0.029240621070791548,0.07,44.28374780531262,13.25
NZDUSD,1,2024-05-08 04:16:00+00:00,2024-05-08 09:11:00+00:00,0.5991150000000001,0.5981047753215764,0.6011354493568475,0.5980847753215763,SL,0.01,2.252094108634481,1.121428134986167,-10.302246784237301,-1.1002246784237302,0.1,0.04000000000000001,0.07,44.85712539944668,4.916666666666667
EURUSD,1,2024-05-08 06:01:00+00:00,2024-05-09 07:40:00+00:00,1.07436,1.0733385304315357,1.0764029391369283,1.0733185304315358,SL,0.01,2.2771623445955074,1.121428134986167,-10.414695684641817,-1.1114695684641818,0.1,0.04000000000000001,0.07,44.85712539944668,25.65
USDCHF,1,2024-05-09 01:02:00+00:00,2024-05-09 12:37:00+00:00,0.9085650000000001,0.9075842401068989,0.9105265197862026,0.9075642401068988,SL,0.01,2.4669488296398945,1.0939225180255738,-10.007598931012218,-1.1714730845907797,0.11006367183415605,0.04402546873366242,0.07,43.75690072102295,11.583333333333334
NZDUSD,1,2024-05-08 14:14:00+00:00,2024-05-09 12:38:00+00:00,0.5997300000000001,0.5987173849599167,0.601755230080167,0.601755230080167,TP,0.01,2.314183645088305,1.0939225180255738,20.25230080166862,1.955230080166862,0.1100000000000545,0.04000000000000001,0.07,43.75690072102295,22.4
NZDUSD,1,2024-05-10 05:03:00+00:00,2024-05-10 11:20:00+00:00,0.602475,0.601417922524647,0.604589154950706,0.601397922524647,SL,0.01,2.434025411083855,1.0857297037033715,-10.770774753530166,-1.1470774753530166,0.10499999999997174,0.04000000000000001,0.07,43.429188148134855,6.283333333333333
USDCAD,1,2024-05-10 00:02:00+00:00,2024-05-10 12:30:00+00:00,1.36793,1.3666121042101125,1.370565791579775,1.3665921042101126,SL,0.01,2.218377672892154,1.0857297037033715,-13.378957898875221,-1.0480440445691825,0.09868926041536936,0.029241262345295446,0.07,43.429188148134855,12.466666666666667
AUDUSD,1,2024-05-10 06:02:00+00:00,2024-05-10 14:23:00+00:00,0.66121,0.6601359488209046,0.6633581023581906,0.6601159488209046,SL,0.01,2.47310904231456,1.0857297037033715,-10.940511790953344,-1.1640511790953345,0.10499999999997174,0.04000000000000001,0.07,43.429188148134855,8.35
AUDUSD,1,2024-05-12 22:31:00+00:00,2024-05-12 22:31:00+00:00,0.6605150000000001,0.6603061711767043,0.6609326576465915,0.6602861711767043,SL,0.04,2.0846393090203663,1.0017503862279333,-2.2882882329577914,-1.1953152931831166,0.640000000000196,0.16000000000000003,0.28,40.07001544911733,0.0
USDJPY,1,2024-05-12 23:01:00+00:00,2024-05-13 00:17:00+00:00,155.80450000000002,155.75361239077822,155.90627521844362,155.90627521844362,TP,0.02,1.680331596942912,0.9718675038983554,10.177521844360626,1.166447739874089,0.12836599713101995,0.051346398852407986,0.14,38.874700155934214,1.2666666666666666
USDCAD,1,2024-05-13 00:01:00+00:00,2024-05-13 01:42:00+00:00,1.3679300000000003,1.3675434769722372,1.3687030460555267,1.3687030460555267,TP,0.03,2.1805482509159786,0.9718675038983554,7.7304605552641625,1.485363188598282,0.2412404143485755,0.08772378703588632,0.21,38.874700155934214,1.6833333333333333
EURUSD,1,2024-05-13 06:01:00+00:00,2024-05-13 06:55:00+00:00,1.07754,1.0770859055687902,1.0784481888624193,1.0770659055687903,SL,0.02,2.1870097889354874,1.0381627771101647,-4.74094431209604,-1.0881888624192082,0.2,0.08000000000000002,0.14,41.526511084406586,0.9
EURUSD,1,2024-05-13 09:01:00+00:00,2024-05-13 10:34:00+00:00,1.07856,1.0779041971700556,1.079871605659889,1.0778841971700557,SL,0.01,1.6217360016679245,1.0109580555496844,-6.758028299442831,-0.7458028299442832,0.1,0.04000000000000001,0.07,40.43832222198738,1.55
AUDUSD,1,2024-05-13 08:38:00+00:00,2024-05-13 12:02:00+00:00,0.660585,0.6598417124477123,0.6620715751045755,0.6620715751045755,TP,0.01,1.8380771294304186,1.0109580555496844,14.865751045755049,1.4165751045755048,0.1,0.04000000000000001,0.07,40.43832222198738,3.4
USDJPY,1,2024-05-13 06:04:00+00:00,2024-05-13 12:43:00+00:00,155.87650000000002,155.75143795523968,156.1266240895207,155.74943795523967,SL,0.01,1.932054774522834,1.0381627771101647,-12.706204476035055,-0.885145610533663,0.06415335217303442,0.025661340869213768,0.07,41.526511084406586,6.65
NZDUSD,1,2024-05-13 12:01:00+00:00,2024-05-13 15:04:00+00:00,0.602265,0.6014751885310361,0.603844622937928,0.6014551885310361,SL,0.01,1.989824483457361,0.9923129848010774,-8.098114689639724,-0.8798114689639724,0.10000000000005001,0.04000000000000001,0.07,39.692519392043096,3.05
USDJPY,1,2024-05-13 15:01:00+00:00,2024-05-13 17:38:00+00:00,155.95550000000003,155.81228122758733,156.24193754482542,156.24193754482542,TP,0.01,2.283045397498588,1.0055987221521234,28.643754482538952,1.7666620274718716,0.0641208549874804,0.02564834199499216,0.07,40.22394888608494,2.6166666666666667
NZDUSD,1,2024-05-13 23:01:00+00:00,2024-05-14 00:44:00+00:00,0.602075,0.6012848507202848,0.6036552985594305,0.6012648507202848,SL,0.01,1.921999305268082,1.027769986114821,-8.101492797152332,-0.8801492797152333,0.10499999999997174,0.04000000000000001,0.07,41.11079944459284,1.7166666666666666
EURUSD,1,2024-05-14 04:11:00+00:00,2024-05-14 08:09:00+00:00,1.0788950000000002,1.0781432201064314,1.080398559787138,1.0781232201064315,SL,0.01,1.8686744819878638,1.00576625412194,-7.717798935686915,-0.8417798935686915,0.1,0.04000000000000001,0.07,40.23065016487761,3.966666666666667
USDJPY,1,2024-05-14 12:30:00+00:00,2024-05-14 12:30:00+00:00,156.47050000000002,156.32856795675497,156.7543640864901,156.7543640864901,TP,0.01,2.4180193332640125,0.9378388604466978,28.38640864900981,1.7441699968370912,0.06390981047545703,0.025563924190182816,0.07,37.513554417867915,0.0
NZDUSD,1,2024-05-14 07:07:00+00:00,2024-05-14 12:30:00+00:00,0.602295,0.6014485693127628,0.6039878613744745,0.6014285693127628,SL,0.01,2.1039448375014103,1.00576625412194,-8.664306872372407,-0.9364306872372408,0.1100000000000045,0.04000000000000001,0.07,40.23065016487761,5.383333333333334
EURUSD,1,2024-05-14 10:06:00+00:00,2024-05-14 12:30:00+00:00,1.07945,1.0786011148337962,1.0811477703324075,1.0785811148337963,SL,0.01,2.1551396634549405,0.9847217567827229,-8.688851662037589,-0.938885166203759,0.1,0.04000000000000001,0.07,39.38887027130892,2.4
USDCAD,-1,2024-05-17 06:02:00+00:00,2024-05-17 07:55:00+00:00,1.361865,1.363167301549107,1.3592603969017862,1.363187301549107,SL,0.01,2.4358602958375806,0.9814431103676253,-13.223015491068413,-1.0409490655144535,0.09178589654639245,0.02937148689480969,0.07,39.25772441470501,1.8833333333333333
AUDUSD,1,2024-05-19 22:01:00+00:00,2024-05-19 22:09:00+00:00,0.6697350000000001,0.6694649442200427,0.6702751115599149,0.6694449442200426,SL,0.03,2.119925955211451,0.9554193837297639,-2.9005577995744325,-1.0801673398723297,0.35999999999986043,0.12,0.21,38.216775349190556,0.13333333333333333
USDCAD,-1,2024-05-19 22:01:00+00:00,2024-05-20 00:05:00+00:00,1.361005,1.3613335687587322,1.3603478624825356,1.3613535687587321,SL,0.03,1.895107113080825,0.9554193837297639,-3.4856875873212623,-0.978333897521595,0.3085954864237115,0.08817013897818156,0.21,38.216775349190556,2.066666666666667
USDCHF,1,2024-05-20 00:01:00+00:00,2024-05-20 00:30:00+00:00,0.9092450000000001,0.9088871312929911,0.909960737414018,0.9088671312929911,SL,0.02,2.1196812821383473,0.9284152002329555,-3.778687070089548,-0.9711702720585866,0.21996271631958383,0.08798508652783354,0.14,37.13660800931822,0.48333333333333334
GBPUSD,1,2024-05-20 00:31:00+00:00,2024-05-20 00:36:00+00:00,1.27089,1.2704775685972687,1.2717148628054629,1.2704575685972688,SL,0.02,2.3442190900950735,0.879677595993451,-4.3243140273130365,-1.0048628054626074,0.2,0.08000000000000002,0.14,35.18710383973804,0.08333333333333333
AUDUSD,1,2024-05-20 00:53:00+00:00,2024-05-20 00:57:00+00:00,0.6704350000000001,0.6700340080264654,0.6712369839470695,0.6700140080264654,SL,0.02,2.346200608278743,0.8545560258568858,-4.209919735347345,-0.981983947069469,0.2,0.08000000000000002,0.14,34.182241034275435,0.06666666666666667
USDCHF,1,2024-05-20 01:16:00+00:00,2024-05-20 01:57:00+00:00,0.9095350000000001,0.9091373362006346,0.910330327598731,0.9091173362006346,SL,0.01,1.3169072692568173,0.8300064271801492,-4.176637993654753,-0.5292058572407607,0.10994629123673086,0.043978516494692345,0.07,33.20025708720597,0.6833333333333333
USDJPY,1,2024-05-20 00:05:00+00:00,2024-05-20 03:23:00+00:00,155.83,155.74358496380404,156.00283007239193,155.74158496380403,SL,0.01,1.5336651630053746,0.9039568527949158,-8.841503619598257,-0.6373813527304277,0.06417249566835653,0.025668998267342615,0.07,36.15827411179663,3.3
NZDUSD,1,2024-05-20 05:36:00+00:00,2024-05-20 06:20:00+00:00,0.6134200000000001,0.6128711055444801,0.61451778891104,0.6128511055444801,SL,0.01,1.713492264931003,0.8008417469308695,-5.688944555199971,-0.6388944555199971,0.10500000000002725,0.04000000000000001,0.07,32.03366987723478,0.7333333333333333
USDCHF,1,2024-05-20 08:14:00+00:00,2024-05-20 08:55:00+00:00,0.909985,0.9093789472626793,0.9111971054746415,0.9093589472626793,SL,0.01,2.1213816253149265,0.7848693855428696,-6.260527373207481,-0.7579813813642511,0.10989192129540597,0.04395676851816239,0.07,31.394775421714783,0.6833333333333333
USDCAD,-1,2024-05-21 06:01:00+00:00,2024-05-21 12:33:00+00:00,1.363295,1.3642969165915775,1.3612911668168448,1.3643169165915774,SL,0.01,2.3988241345757357,0.7659198510087633,-10.219165915774653,-0.8195931486416845,0.08068686527857066,0.029340678283130212,0.07,30.636794040350534,6.533333333333333
AUDUSD,1,2024-05-26 22:01:00+00:00,2024-05-26 23:01:00+00:00,0.6631800000000001,0.6629245179191686,0.6636909641616631,0.6629045179191686,SL,0.02,1.7136556966519962,0.7454300222927214,-2.754820808315017,-0.6909641616630035,0.29000000000001247,0.08000000000000002,0.14,29.81720089170885,1.0
NZDUSD,1,2024-05-26 22:01:00+00:00,2024-05-26 23:30:00+00:00,0.612535,0.6121899981830582,0.6132250036338838,0.6121699981830582,SL,0.02,2.3141127042399066,0.7454300222927214,-3.6500181694187894,-0.8700036338837579,0.2700000000000035,0.08000000000000002,0.14,29.81720089170885,1.4833333333333334
AUDUSD,1,2024-05-27 02:02:00+00:00,2024-05-27 02:28:00+00:00,0.663745,0.6632433783785239,0.6647482432429522,0.6632233783785239,SL,0.01,1.7752600630416435,0.7064058274040522,-5.21621621476176,-0.591621621476176,0.1,0.04000000000000001,0.07,28.256233096162088,0.43333333333333335
